BON,Flamingo International Airport,Netherlands Antilles,12.13099957,-68.26850128
CUR,Hato International Airport,Netherlands Antilles,12.1889,-68.959801
EUX,F. D. Roosevelt Airport,Netherlands Antilles,17.49650002,-62.97940063
SXM,Princess Juliana International Airport,Netherlands Antilles,18.04100037,-63.10889816
AXA,Clayton J Lloyd International Airport,Anguilla,18.2048,-63.055099
TAB,Tobago-Crown Point Airport,Trinidad and Tobago,11.14970016,-60.8321991
POS,Piarco International Airport,Trinidad and Tobago,10.59539986,-61.33720016
EIS,Terrance B. Lettsome International Airport,British Virgin Islands,18.44479942,-64.54299927
CIW,Canouan Airport,Saint Vincent and the Grenadines,12.699,-61.3424
MQS,Mustique Airport,Saint Vincent and the Grenadines,12.88790035,-61.18019867
SVD,Argyle International Airport,Saint Vincent and the Grenadines,13.156695,-61.149945
ALA,Almaty Airport,Kazakhstan,43.35210037,77.04049683
BXH,Balkhash Airport,Kazakhstan,46.8932991,75.00499725
TSE,Astana International Airport,Kazakhstan,51.02220154,71.46690369
DMB,Taraz Airport,Kazakhstan,42.85359955,71.3035965
FRU,Manas International Airport,Kyrgyzstan,43.06129837,74.4776001
OSS,Osh Airport,Kyrgyzstan,40.60900116,72.79329681
CIT,Shymkent Airport,Kazakhstan,42.36420059,69.47889709
URA,Uralsk Airport,Kazakhstan,51.1507988,51.54309845
PWQ,Pavlodar Airport,Kazakhstan,52.19499969,77.07389832
PLX,Semipalatinsk Airport,Kazakhstan,50.351295,80.234398
AKX,Aktobe Airport,Kazakhstan,50.2458,57.206699
GYD,Heydar Aliyev International Airport,Azerbaijan,40.46749878,50.04669952
YKS,Yakutsk Airport,Russia,62.09329987,129.7709961
MJZ,Mirny Airport,Russia,62.53469849,114.0390015
BQS,Ignatyevo Airport,Russia,50.42539978,127.4120026
KHV,Khabarovsk-Novy Airport,Russia,48.52799988,135.1880035
PVS,Provideniya Bay Airport,Russia,64.37809753,-173.2429962
GDX,Sokol Airport,Russia,59.9109993,150.7200012
PWE,Pevek Airport,Russia,69.78330231,170.5970001
PKC,Yelizovo Airport,Russia,53.16790009,158.4539948
UUS,Yuzhno-Sakhalinsk Airport,Russia,46.88869858,142.7180023
VVO,Vladivostok International Airport,Russia,43.39899826,132.147995
HTA,Chita-Kadala Airport,Russia,52.026299,113.306
BTK,Bratsk Airport,Russia,56.37060165,101.697998
IKT,Irkutsk Airport,Russia,52.26800156,104.3889999
UUD,Ulan-Ude Airport (Mukhino),Russia,51.80780029,107.4380035
KBP,Boryspil International Airport,Ukraine,50.34500122,30.8946991
DOK,Donetsk International Airport,Ukraine,48.07360077,37.73970032
DNK,Dnipropetrovsk International Airport,Ukraine,48.35720062,35.1006012
SIP,Simferopol International Airport,Ukraine,45.05220032,33.97510147
IEV,Kiev Zhuliany International Airport,Ukraine,50.40194,30.45194
LWO,Lviv International Airport,Ukraine,49.8125,23.95610046
ODS,Odessa International Airport,Ukraine,46.42679977,30.67650032
LED,Pulkovo Airport,Russia,59.8003006,30.26250076
MMK,Murmansk Airport,Russia,68.78170013,32.75080109
GME,Gomel Airport,Belarus,52.52700043,31.01670074
VTB,Vitebsk Vostochny Airport,Belarus,55.12649918,30.34959984
KGD,Khrabrovo Airport,Russia,54.88999939,20.59259987
MHP,Minsk 1 Airport,Belarus,53.86449814,27.53969955
MSQ,Minsk National Airport,Belarus,53.88249969,28.03070068
ABA,Abakan Airport,Russia,53.74000168,91.38500214
BAX,Barnaul Airport,Russia,53.36380005,83.53849792
KEJ,Kemerovo Airport,Russia,55.27009964,86.10720062
OMS,Omsk Central Airport,Russia,54.96699905,73.3105011
KRR,Krasnodar Pashkovsky International Airport,Russia,45.03469849,39.17050171
MCX,Uytash Airport,Russia,42.81679916,47.65230179
MRV,Mineralnyye Vody Airport,Russia,44.22510147,43.08190155
STW,Stavropol Shpakovskoye Airport,Russia,45.10919952,42.1128006
ROV,Platov International Airport,Russia,47.493888,39.924722
AER,Sochi International Airport,Russia,43.449902,39.9566
ASF,Astrakhan Airport,Russia,46.28329849,48.00630188
VOG,Volgograd International Airport,Russia,48.78250122,44.34550095
CEK,Chelyabinsk Balandino Airport,Russia,55.305801,61.5033
MQF,Magnitogorsk International Airport,Russia,53.39310074,58.75569916
NJC,Nizhnevartovsk Airport,Russia,60.94929886,76.4835968
PEE,Bolshoye Savino Airport,Russia,57.91450119,56.02119827
SGC,Surgut Airport,Russia,61.34370041,73.40180206
SVX,Koltsovo Airport,Russia,56.74309921,60.80270004
ASB,Ashgabat International Airport,Turkmenistan,37.986801,58.361
KRW,Turkmenbashi Airport,Turkmenistan,40.063301,53.007198
CRZ,Turkmenabat Airport,Turkmenistan,39.08330154,63.61330032
DYU,Dushanbe Airport,Tajikistan,38.54330063,68.82499695
BHK,Bukhara Airport,Uzbekistan,39.77500153,64.48329926
SKD,Samarkand Airport,Uzbekistan,39.70050049,66.9838028
TAS,Tashkent International Airport,Uzbekistan,41.25790024,69.28119659
BZK,Bryansk Airport,Russia,53.214199,34.176399
SVO,Sheremetyevo International Airport,Russia,55.972599,37.4146
KLD,Migalovo Air Base,Russia,56.8246994,35.75770187
VOZ,Voronezh International Airport,Russia,51.81420135,39.229599
VKO,Vnukovo International Airport,Russia,55.59149933,37.26150131
SCW,Syktyvkar Airport,Russia,61.64699936,50.8451004
KZN,Kazan International Airport,Russia,55.60620117,49.27870178
REN,Orenburg Central Airport,Russia,51.79579926,55.45669937
UFA,Ufa International Airport,Russia,54.55749893,55.87440109
KUF,Kurumoch International Airport,Russia,53.50490189,50.16429901
AMD,Sardar Vallabhbhai Patel International Airport,India,23.07719994,72.63469696
AKD,Akola Airport,India,20.698999,77.058601
IXU,Aurangabad Airport,India,19.86269951,75.39810181
BOM,Chhatrapati Shivaji International Airport,India,19.08869934,72.86789703
PAB,Bilaspur Airport,India,21.9884,82.111
BHJ,Bhuj Airport,India,23.28779984,69.67019653
IXG,Belgaum Airport,India,15.85929966,74.61830139
BDQ,Vadodara Airport,India,22.336201,73.226303
BHO,Raja Bhoj International Airport,India,23.28750038,77.33740234
BHU,Bhavnagar Airport,India,21.75219917,72.18520355
NMB,Daman Airport,India,20.43440056,72.84320068
\N,Deesa Airport,India,24.26790047,72.20439911
GUX,Guna Airport,India,24.654699,77.347298
GOI,Dabolim Airport,India,15.38080025,73.83139801
IDR,Devi Ahilyabai Holkar Airport,India,22.72179985,75.80110168
JLR,Jabalpur Airport,India,23.17779922,80.05200195
JGA,Jamnagar Airport,India,22.46549988,70.01260376
IXY,Kandla Airport,India,23.1127,70.100304
HJR,Khajuraho Airport,India,24.81719971,79.91860199
KLH,Kolhapur Airport,India,16.66469955,74.28939819
IXK,Keshod Airport,India,21.31710052,70.270401
NAG,Dr. Babasaheb Ambedkar International Airport,India,21.09219933,79.04720306
ISK,Nashik Airport,India,20.119101,73.912903
PNQ,Pune Airport,India,18.58209991,73.91970062
PBD,Porbandar Airport,India,21.64870071,69.65720367
RAJ,Rajkot Airport,India,22.30920029,70.77950287
RPR,Raipur Airport,India,21.180401,81.7388
SSE,Solapur Airport,India,17.62800026,75.93479919
STV,Surat Airport,India,21.1140995,72.7417984
UDR,Maharana Pratap Airport,India,24.61770058,73.89610291
CMB,Bandaranaike International Colombo Airport,Sri Lanka,7.180759907,79.88410187
ACJ,Anuradhapura Air Force Base,Sri Lanka,8.30148983,80.42790222
BTC,Batticaloa Airport,Sri Lanka,7.70576,81.678802
RML,Colombo Ratmalana Airport,Sri Lanka,6.821990013,79.88619995
ADP,Ampara Airport,Sri Lanka,7.33776,81.62594
JAF,Kankesanturai Airport,Sri Lanka,9.792329788,80.07009888
TRR,China Bay Airport,Sri Lanka,8.538510323,81.18190002
KZC,Kampong Chhnang Airport,Cambodia,12.25520039,104.564003
PNH,Phnom Penh International Airport,Cambodia,11.54660034,104.8440018
REP,Siem Reap International Airport,Cambodia,13.41069984,103.8130035
TNX,Stung Treng Airport,Cambodia,13.53190041,106.0149994
IXV,Along Airport,India,28.1753006,94.80200195
IXA,Agartala Airport,India,23.88699913,91.24040222
AJL,Lengpui Airport,India,23.84059906,92.61969757
IXB,Bagdogra Airport,India,26.68120003,88.32859802
\N,Bokaro Airport,India,23.64349937,86.14890289
BBI,Biju Patnaik Airport,India,20.24440002,85.81780243
CCU,Netaji Subhash Chandra Bose International Airport,India,22.65469933,88.44670105
COH,Cooch Behar Airport,India,26.33049965,89.46720123
DBD,Dhanbad Airport,India,23.83399963,86.4253006
GAY,Gaya Airport,India,24.74430084,84.95120239
\N,Hirakud Airport,India,21.5802002,84.00569916
IMF,Imphal Airport,India,24.76000023,93.896698
\N,Jharsuguda Airport,India,21.91349983,84.05039978
IXW,Sonari Airport,India,22.8132,86.1688
JRH,Jorhat Airport,India,26.73150063,94.17549896
IXH,Kailashahar Airport,India,24.30820084,92.00720215
IXS,Silchar Airport,India,24.91290092,92.97869873
IXI,North Lakhimpur Airport,India,27.2954998,94.09760284
DIB,Dibrugarh Airport,India,27.48390007,95.01689911
MZU,Muzaffarpur Airport,India,26.11910057,85.31369781
\N,Nawapara Airport,India,20.87000084,82.51959991
\N,Panagarh Air Force Station,India,23.47430038,87.42749786
PAT,Lok Nayak Jayaprakash Airport,India,25.59129906,85.08799744
\N,Purnea Airport,India,25.75959969,87.41000366
IXR,Birsa Munda Airport,India,23.31430054,85.32170105
RRK,Rourkela Airport,India,22.256701,84.814598
\N,Utkela Airport,India,20.09740067,83.18379974
VTZ,Vishakhapatnam Airport,India,17.72120094,83.22450256
ZER,Ziro Airport,India,27.588301,93.828102
CXB,Cox's Bazar Airport,Bangladesh,21.45219994,91.96389771
CGP,Shah Amanat International Airport,Bangladesh,22.24959946,91.81330109
IRD,Ishurdi Airport,Bangladesh,24.15250015,89.04940033
JSR,Jessore Airport,Bangladesh,23.18379974,89.16079712
RJH,Shah Mokhdum Airport,Bangladesh,24.43720055,88.61650085
SPD,Saidpur Airport,Bangladesh,25.75919914,88.9088974
ZYL,Osmany International Airport,Bangladesh,24.96319962,91.8667984
\N,Tejgaon Airport,Bangladesh,23.77879906,90.38269806
DAC,Hazrat Shahjalal International Airport,Bangladesh,23.843347,90.397783
HKG,Hong Kong International Airport,Hong Kong,22.308901,113.915001
\N,Shek Kong Air Base,Hong Kong,22.43659973,114.0800018
AGR,Agra Airport,India,27.15579987,77.96089935
IXD,Allahabad Airport,India,25.44009972,81.73390198
ATQ,Sri Guru Ram Dass Jee International Airport,India,31.70960045,74.79730225
BKB,Nal Airport,India,28.07060051,73.2071991
\N,Bakshi Ka Talab Air Force Station,India,26.98830032,80.89309692
VNS,Lal Bahadur Shastri Airport,India,25.45240021,82.85929871
KUU,Kullu Manali Airport,India,31.87669945,77.15440369
BUP,Bhatinda Air Force Station,India,30.27009964,74.75579834
\N,Bhiwani Airport,India,28.83699989,76.17910004
BEK,Bareilly Air Force Station,India,28.42210007,79.45079803
IXC,Chandigarh Airport,India,30.67350006,76.78849792
KNU,Kanpur Airport,India,26.404301,80.410103
\N,Safdarjung Airport,India,28.58449936,77.20580292
DED,Dehradun Airport,India,30.189699,78.180298
DEL,Indira Gandhi International Airport,India,28.5665,77.103104
GWL,Gwalior Airport,India,26.29330063,78.22779846
HSS,Hissar Airport,India,29.17939949,75.75530243
\N,Jhansi Airport,India,25.49119949,78.55840302
JDH,Jodhpur Airport,India,26.25110054,73.04889679
JAI,Jaipur International Airport,India,26.8242,75.812202
JSA,Jaisalmer Airport,India,26.88870049,70.86499786
IXJ,Jammu Airport,India,32.68909836,74.83740234
\N,Kanpur Civil Airport,India,26.441401,80.364899
KTU,Kota Airport,India,25.16020012,75.84559631
LUH,Ludhiana Airport,India,30.85470009,75.95259857
IXL,Leh Kushok Bakula Rimpochee Airport,India,34.13589859,77.54650116
LKO,Chaudhary Charan Singh International Airport,India,26.76059914,80.88929749
IXP,Pathankot Airport,India,32.233611,75.634444
\N,Patiala Airport,India,30.31480026,76.36450195
PGH,Pantnagar Airport,India,29.03339958,79.47370148
\N,Fursatganj Airport,India,26.24850082,81.38050079
\N,Sarsawa Air Force Station,India,29.9939003,77.4253006
SXR,Sheikh ul Alam Airport,India,33.98709869,74.77420044
TNI,Satna Airport,India,24.5623,80.854897
LPQ,Luang Phabang International Airport,Laos,19.89730072,102.1610031
PKZ,Pakse International Airport,Laos,15.13210011,105.7809982
\N,Phonesavanh Airport,Laos,19.45490074,103.2180023
ZVK,Savannakhet Airport,Laos,16.55660057,104.7600021
NEU,Sam Neua Airport,Laos,20.41839981,104.0670013
VTE,Wattay International Airport,Laos,17.98830032,102.5630035
MFM,Macau International Airport,Macau,22.149599,113.592003
BWA,Gautam Buddha Airport,Nepal,27.505685,83.416293
JKR,Janakpur Airport,Nepal,26.70879936,85.92240143
KTM,Tribhuvan International Airport,Nepal,27.6966,85.3591
PKR,Pokhara Airport,Nepal,28.20089912,83.98210144
SIF,Simara Airport,Nepal,27.15950012,84.98010254
BIR,Biratnagar Airport,Nepal,26.48150063,87.26399994
AGX,Agatti Airport,India,10.82369995,72.1760025
BLR,Kempegowda International Airport,India,13.1979,77.706299
BEP,Bellary Airport,India,15.16279984,76.88279724
\N,Bidar Air Force Station,India,17.90810013,77.48709869
VGA,Vijayawada Airport,India,16.53039932,80.79679871
CJB,Coimbatore International Airport,India,11.02999973,77.04340363
COK,Cochin International Airport,India,10.152,76.401901
CCJ,Calicut International Airport,India,11.13679981,75.95529938
CDP,Kadapa Airport,India,14.51,78.772778
CBD,Car Nicobar Air Force Station,India,9.152509689,92.81960297
\N,Dundigul Air Force Academy,India,17.62719917,78.40339661
BPM,Begumpet Airport,India,17.4531002,78.46759796
IXM,Madurai Airport,India,9.83450985,78.09339905
IXE,Mangalore International Airport,India,12.9612999,74.89009857
MAA,Chennai International Airport,India,12.99000549,80.16929626
\N,Nagarjuna Sagar Airport,India,16.54269981,79.3187027
IXZ,Vir Savarkar International Airport,India,11.64120007,92.72969818
PNY,Pondicherry Airport,India,11.968,79.812
RJA,Rajahmundry Airport,India,17.11039925,81.81819916
SXV,Salem Airport,India,11.7833004,78.06559753
TJV,Tanjore Air Force Base,India,10.72239971,79.10160065
TIR,Tirupati Airport,India,13.63249969,79.54329681
TRZ,Tiruchirapally Civil Airport Airport,India,10.76539993,78.70970154
TRV,Trivandrum International Airport,India,8.48211956,76.92009735
\N,Tambaram Air Force Station,India,12.90719986,80.12190247
PBH,Paro Airport,Bhutan,27.40320015,89.42459869
MLE,Malé International Airport,Maldives,4.191830158,73.52909851
DMK,Don Mueang International Airport,Thailand,13.91259956,100.6070023
KDT,Kamphaeng Saen Airport,Thailand,14.10200024,99.91719818
\N,Khok Kathiam Airport,Thailand,14.87460041,100.663002
UTP,U-Tapao International Airport,Thailand,12.67990017,101.0049973
\N,Watthana Nakhon Airport,Thailand,13.76879978,102.3150024
LPT,Lampang Airport,Thailand,18.27090073,99.5042038
PRH,Phrae Airport,Thailand,18.13220024,100.1650009
HHQ,Hua Hin Airport,Thailand,12.63619995,99.95149994
TKH,Takhli Airport,Thailand,15.27729988,100.2959976
\N,Sak Long Airport,Thailand,16.82430077,101.2509995
\N,Nakhon Sawan Airport,Thailand,15.67300034,100.137001
PHS,Phitsanulok Airport,Thailand,16.78289986,100.2789993
\N,Khunan Phumipol Airport,Thailand,17.23419952,99.05789948
\N,Khoun Khan Airport,Thailand,6.661399841,100.0800018
NAW,Narathiwat Airport,Thailand,6.519919872,101.7429962
KBV,Krabi Airport,Thailand,8.09912014,98.98619843
SGZ,Songkhla Airport,Thailand,7.186560154,100.6080017
PAN,Pattani Airport,Thailand,6.785459995,101.1539993
USM,Samui Airport,Thailand,9.547789574,100.0619965
\N,Cha Eian Airport,Thailand,8.471150398,99.95559692
HKT,Phuket International Airport,Thailand,8.1132,98.316902
UNN,Ranong Airport,Thailand,9.777620316,98.58550262
HDY,Hat Yai International Airport,Thailand,6.933209896,100.3929977
TST,Trang Airport,Thailand,7.508739948,99.61660004
UTH,Udon Thani Airport,Thailand,17.38640022,102.788002
SNO,Sakon Nakhon Airport,Thailand,17.19510078,104.1190033
PXR,Surin Airport,Thailand,14.86830044,103.4980011
LOE,Loei Airport,Thailand,17.43910027,101.7220001
\N,Khorat Airport,Thailand,14.93449974,102.0790024
\N,Rob Muang Airport,Thailand,16.07040024,103.6460037
DAD,Da Nang International Airport,Vietnam,16.04389954,108.1989975
\N,Gia Lam Air Base,Vietnam,21.04050064,105.8860016
\N,Kep Air Base,Vietnam,21.39459991,106.2610016
HAN,Noi Bai International Airport,Vietnam,21.22120094,105.8069992
NHA,Nha Trang Air Base,Vietnam,12.2275,109.192001
HUI,Phu Bai Airport,Vietnam,16.4015007,107.7030029
PQC,Phu Quoc International Airport,Vietnam,10.1698,103.9931
SGN,Tan Son Nhat International Airport,Vietnam,10.81879997,106.6520004
VBA,Ann Airport,Burma,19.769199,94.0261
\N,Anisakan Airport,Burma,21.95540047,96.40609741
NYU,Bagan Airport,Burma,21.17880058,94.93019867
\N,Coco Island Airport,Burma,14.14150047,93.36849976
HEH,Heho Airport,Burma,20.74699974,96.79199982
HOX,Hommalinn Airport,Burma,24.89959908,94.91400146
KET,Kengtung Airport,Burma,21.3015995,99.63600159
KYP,Kyaukpyu Airport,Burma,19.42639923,93.53479767
LSH,Lashio Airport,Burma,22.97789955,97.75219727
\N,Lanywa Airport,Burma,20.94039917,94.82260132
MDL,Mandalay International Airport,Burma,21.70219994,95.97789764
MGZ,Myeik Airport,Burma,12.43980026,98.62149811
MYT,Myitkyina Airport,Burma,25.38360023,97.35189819
MOE,Momeik Airport,Burma,23.09250069,96.64530182
MOG,Mong Hsat Airport,Burma,20.51679993,99.25679779
\N,Nampong Air Base,Burma,25.35440063,97.29519653
NMS,Namsang Airport,Burma,20.89049911,97.73590088
PAA,Hpa-N Airport,Burma,16.89369965,97.67459869
PBU,Putao Airport,Burma,27.32990074,97.42630005
PRU,Pyay Airport,Burma,18.82449913,95.26599884
\N,Shante Air Base,Burma,20.94169998,95.91449738
AKY,Sittwe Airport,Burma,20.13269997,92.87259674
SNW,Thandwe Airport,Burma,18.46069908,94.30010223
THL,Tachileik Airport,Burma,20.48380089,99.93540192
\N,Taungoo Airport,Burma,19.03129959,96.40119934
RGN,Yangon International Airport,Burma,16.90730095,96.1332016
UPG,Hasanuddin International Airport,Indonesia,-5.061629772,119.5540009
BIK,Frans Kaisiepo Airport,Indonesia,-1.190019965,136.1080017
NBX,Nabire Airport,Indonesia,-3.36818,135.496002
TIM,Moses Kilangin Airport,Indonesia,-4.528279781,136.8869934
DJJ,Sentani International Airport,Indonesia,-2.576950073,140.5160065
WMX,Wamena Airport,Indonesia,-4.10251,138.957001
MKQ,Mopah Airport,Indonesia,-8.520290375,140.4179993
GTO,Jalaluddin Airport,Indonesia,0.637118995,122.8499985
PLW,Mutiara Airport,Indonesia,-0.918542027,119.9100037
MDC,Sam Ratulangi Airport,Indonesia,1.54926002,124.9260025
PSJ,Kasiguncu Airport,Indonesia,-1.416749954,120.6579971
OTI,Pitu Airport,Indonesia,2.04598999,128.3249969
TTE,Sultan Khairun Babullah Airport,Indonesia,0.831413984,127.3809967
LUW,Syukuran Aminuddin Amir Airport,Indonesia,-1.03892,122.772003
AMQ,"Pattimura Airport, Ambon",Indonesia,-3.710259914,128.0890045
FKQ,Fakfak Airport,Indonesia,-2.920190096,132.2669983
KNG,Kaimana Airport,Indonesia,-3.644520044,133.6959991
BXB,Babo Airport,Indonesia,-2.532239914,133.4389954
MKW,Rendani Airport,Indonesia,-0.891833007,134.048996
SOQ,Dominique Edward Osok Airport,Indonesia,-0.894,131.287
BTU,Bintulu Airport,Malaysia,3.123850107,113.0199966
KCH,Kuching International Airport,Malaysia,1.484699965,110.3470001
LMN,Limbang Airport,Malaysia,4.808300018,115.0100021
MUR,Marudi Airport,Malaysia,4.178979874,114.3290024
MYY,Miri Airport,Malaysia,4.32201004,113.9869995
SBW,Sibu Airport,Malaysia,2.261600018,111.9850006
LDU,Lahad Datu Airport,Malaysia,5.032249928,118.3239975
BKI,Kota Kinabalu International Airport,Malaysia,5.937210083,116.0510025
LBU,Labuan Airport,Malaysia,5.300680161,115.25
TWU,Tawau Airport,Malaysia,4.320159912,118.1279984
BWN,Brunei International Airport,Brunei,4.944200039,114.9280014
PKU,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Indonesia,0.460786015,101.4449997
DUM,Pinang Kampai Airport,Indonesia,1.60919,101.433998
CGK,Soekarno-Hatta International Airport,Indonesia,-6.12556982,106.6559982
GNS,Binaka Airport,Indonesia,1.16638,97.704697
AEG,Aek Godang Airport,Indonesia,1.4001,99.430496
PDG,Minangkabau International Airport,Indonesia,-0.786917,100.280998
MES,Soewondo Air Force Base,Indonesia,3.559167,98.671111
FLZ,Dr Ferdinand Lumban Tobing Airport,Indonesia,1.55594,98.888901
NPO,Nanga Pinoh Airport,Indonesia,-0.348868996,111.7480011
KTG,Ketapang(Rahadi Usman) Airport,Indonesia,-1.816640019,109.9629974
PNK,Supadio Airport,Indonesia,-0.150711,109.4039993
DJB,Sultan Thaha Airport,Indonesia,-1.638020039,103.6439972
BKS,Fatmawati Soekarno Airport,Indonesia,-3.8637,102.338997
PLM,Sultan Mahmud Badaruddin II Airport,Indonesia,-2.898250103,104.6999969
RGT,Japura Airport,Indonesia,-0.352807999,102.3349991
LSX,Lhok Sukon Airport,Indonesia,5.069509983,97.25920105
BTJ,Sultan Iskandar Muda International Airport,Indonesia,5.522872024,95.42063713
\N,Kluang Airport,Malaysia,2.041389942,103.3069992
AOR,Sultan Abdul Halim Airport,Malaysia,6.189670086,100.3980026
BWH,Butterworth Airport,Malaysia,5.465919971,100.3909988
KBR,Sultan Ismail Petra Airport,Malaysia,6.16685009,102.2929993
KUA,Kuantan Airport,Malaysia,3.77538991,103.2089996
KTE,Kerteh Airport,Malaysia,4.537220001,103.427002
\N,Simpang Airport,Malaysia,3.11225009,101.7030029
IPH,Sultan Azlan Shah Airport,Malaysia,4.567969799,101.0920029
JHB,Senai International Airport,Malaysia,1.64131,103.669998
KUL,Kuala Lumpur International Airport,Malaysia,2.745579958,101.7099991
LGK,Langkawi International Airport,Malaysia,6.329730034,99.72869873
MKZ,Malacca Airport,Malaysia,2.263360024,102.2519989
TGG,Sultan Mahmud Airport,Malaysia,5.382639885,103.1029968
PEN,Penang International Airport,Malaysia,5.297140121,100.2770004
UAI,Suai Airport,East Timor,-9.303310394,125.2870026
DIL,Presidente Nicolau Lobato International Airport,East Timor,-8.54640007,125.526001
BCH,Cakung Airport,East Timor,-8.489029884,126.401001
\N,Sembawang Air Base,Singapore,1.425259948,103.8130035
QPG,Paya Lebar Air Base,Singapore,1.360419989,103.9100037
TGA,Tengah Air Base,Singapore,1.38725996,103.7089996
XSP,Seletar Airport,Singapore,1.416949987,103.8679962
SIN,Singapore Changi Airport,Singapore,1.35019,103.994003
ACF,Brisbane Archerfield Airport,Australia,-27.57029915,153.0079956
ABM,Northern Peninsula Airport,Australia,-10.9508,142.459
ASP,Alice Springs Airport,Australia,-23.80669975,133.9019928
BNE,Brisbane International Airport,Australia,-27.38419914,153.1170044
OOL,Gold Coast Airport,Australia,-28.1644001,153.5050049
CNS,Cairns International Airport,Australia,-16.88579941,145.7550049
CTL,Charleville Airport,Australia,-26.41329956,146.2619934
ISA,Mount Isa Airport,Australia,-20.66390038,139.4889984
MCY,Sunshine Coast Airport,Australia,-26.6033,153.091003
MKY,Mackay Airport,Australia,-21.17169952,149.1799927
PPP,Proserpine Whitsunday Coast Airport,Australia,-20.49500084,148.552002
ROK,Rockhampton Airport,Australia,-23.38190079,150.4750061
TSV,Townsville Airport,Australia,-19.25250053,146.7649994
WEI,Weipa Airport,Australia,-12.67860031,141.9250031
AVV,Avalon Airport,Australia,-38.039398,144.468994
ABX,Albury Airport,Australia,-36.06779861,146.9579926
MEB,Melbourne Essendon Airport,Australia,-37.7281,144.901993
\N,RAAF Base East Sale,Australia,-38.09889984,147.1490021
HBA,Hobart International Airport,Australia,-42.83610153,147.5099945
LST,Launceston Airport,Australia,-41.54529953,147.2140045
MBW,Melbourne Moorabbin Airport,Australia,-37.97579956,145.102005
MEL,Melbourne International Airport,Australia,-37.673302,144.843002
\N,"RAAF Williams, Point Cook Base",Australia,-37.932201,144.753006
ADL,Adelaide International Airport,Australia,-34.945,138.531006
\N,RAAF Base Edinburgh,Australia,-34.70249939,138.6210022
JAD,Perth Jandakot Airport,Australia,-32.09749985,115.8809967
KTA,Karratha Airport,Australia,-20.71220016,116.7730026
KGI,Kalgoorlie Boulder Airport,Australia,-30.7894001,121.461998
KNX,Kununurra Airport,Australia,-15.77810001,128.7079926
LEA,Learmonth Airport,Australia,-22.23559952,114.0889969
PHE,Port Hedland International Airport,Australia,-20.37779999,118.6259995
\N,Adelaide Parafield Airport,Australia,-34.79330063,138.6329956
PER,Perth International Airport,Australia,-31.94029999,115.9670029
UMR,Woomera Airfield,Australia,-31.14419937,136.8170013
XCH,Christmas Island Airport,Christmas Island,-10.45059967,105.6900024
BWU,Sydney Bankstown Airport,Australia,-33.92440033,150.9880066
CBR,Canberra International Airport,Australia,-35.30690002,149.1950073
CFS,Coffs Harbour Airport,Australia,-30.32060051,153.1159973
CDU,Camden Airport,Australia,-34.04029846,150.6869965
DBO,Dubbo City Regional Airport,Australia,-32.21670151,148.5749969
NLK,Norfolk Island International Airport,Norfolk Island,-29.04159927,167.9389954
XRH,RAAF Base Richmond,Australia,-33.600601,150.781006
SYD,Sydney Kingsford Smith International Airport,Australia,-33.94609833,151.177002
TMW,Tamworth Airport,Australia,-31.08390045,150.8470001
WGA,Wagga Wagga City Airport,Australia,-35.16529846,147.4660034
PEK,Beijing Capital International Airport,China,40.08010101,116.5849991
HLD,Dongshan Airport,China,49.20500183,119.8249969
TSN,Tianjin Binhai International Airport,China,39.12440109,117.3460007
TYN,Taiyuan Wusu Airport,China,37.74689865,112.6279984
CAN,Guangzhou Baiyun International Airport,China,23.39240074,113.2990036
CSX,Changsha Huanghua International Airport,China,28.18919945,113.2200012
KWL,Guilin Liangjiang International Airport,China,25.21809959,110.0390015
NNG,Nanning Wuxu Airport,China,22.60829926,108.1719971
SZX,Shenzhen Bao'an International Airport,China,22.63929939,113.810997
CGO,Zhengzhou Xinzheng International Airport,China,34.5196991,113.8410034
WUH,Wuhan Tianhe International Airport,China,30.7838,114.208
FNJ,Pyongyang Sunan International Airport,North Korea,39.224098,125.669998
LHW,Lanzhou Zhongchuan Airport,China,36.51520157,103.6200027
XIY,Xi'an Xianyang International Airport,China,34.447102,108.751999
ULN,Chinggis Khaan International Airport,Mongolia,47.843102,106.766998
JHG,Xishuangbanna Gasa Airport,China,21.97389984,100.7600021
KMG,Kunming Changshui International Airport,China,25.1019444,102.9291667
XMN,Xiamen Gaoqi International Airport,China,24.54400063,118.1279984
KHN,Nanchang Changbei International Airport,China,28.86499977,115.9000015
FOC,Fuzhou Changle International Airport,China,25.93510056,119.663002
HGH,Hangzhou Xiaoshan International Airport,China,30.22949982,120.4339981
NGB,Ningbo Lishe International Airport,China,29.82670021,121.461998
NKG,Nanjing Lukou Airport,China,31.74200058,118.8619995
HFE,Hefei Luogang International Airport,China,31.78000069,117.2979965
TAO,Liuting Airport,China,36.26610184,120.3740005
SHA,Shanghai Hongqiao International Airport,China,31.19790077,121.3359985
YNT,Yantai Laishan Airport,China,37.40169907,121.3720016
CKG,Chongqing Jiangbei International Airport,China,29.71920013,106.6419983
KWE,Longdongbao Airport,China,26.53849983,106.8010025
CTU,Chengdu Shuangliu International Airport,China,30.57850075,103.9469986
XIC,Xichang Qingshan Airport,China,27.9890995,102.1839981
KHG,Kashgar Airport,China,39.54290009,76.01999664
HTN,Hotan Airport,China,37.03850174,79.86489868
